test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2023_11_수능_화학Ⅰ,18,"[MultiModal] 다음은 중화 반응 실험이다.
--- [자료]
수용액에서 H₂A는 H⁺과 A²⁻으로 모두 이온화된다.
[실험 과정]
(가) x M H₂A(aq)과 y M NaOH(aq)을 준비한다.
(나) 3개의 비커에 (가)의 2가지 수용액의 부피를 달리하여 혼합한 용액 I~III을 만든다.
[실험 결과]
I~III의 액성은 모두 다르며, 각각 산성, 중성, 염기성 중 하나이다.
혼합 용액 I~III에 대한 자료
혼합 용액: I, II, III
혼합 전 수용액의 부피(mL) x M H₂A(aq): I V, II V, III 3V
y M NaOH(aq): I 10, II 20, III 40
모든 양이온의 몰 농도(M) 합: I 2, II 2, III ?
--- ㉠×y는? (단, 혼합 용액의 부피는 혼합 전 각 용액의 부피의 합과 같고, 물의 자동 이온화는 무시한다.)",4/7,8/7,12/7,15/7,18/7,2
KSAT_2023_11_수능_화학Ⅰ,20,"[MultiModal] 다음은 A(g)와 B(g)가 반응하여 C(g)와 D(g)를 생성하는 반응의 화학 반응식이다.
--- 2A(g) + 3B(g) → 2C(g) + 2D(g)
표는 실린더에 A(g)와 B(g)를 넣고 반응을 완결시킨 실험 I과 II에 대한 자료이다. I과 II에서 남은 반응물의 종류는 서로 다르고, II에서 반응 후 생성된 D(g)의 질량은 8w/5 이다.
--- 실험: I, II
반응 전 A(g)의 부피(L): I 4V, II 5V
반응 전 B(g)의 질량(g): I 6, II 25
반응 후 남은 A(g) 또는 B(g)의 질량(g): I 17w, II 40w
반응 후 전체 기체의 양(mol): I 3, II X
반응 후 C(g)의 양(mol): I ?, II ?
--- (C의 분자량) / (B의 분자량) 은? (단, 실린더 속 기체의 온도와 압력은 일정하다.)",2,3/2,3/2,4/6,5/9,4
KSAT_2023_11_수능_화학Ⅱ,1,"[MultiModal] 다음은 Na(s)과 NaCl(s)의 결정 구조에 대한 자료이다. Na(s)의 단위 세포는 한 변의 길이가 a인 정육면체이다.
○ Na(s)의 단위 세포에 포함된 원자 수는 (가) 이다.
○ NaCl(s)은 (나) 결정이다.
다음 중 (가)와 (나)으로 가장 적절한 것은?","1, 금속","2, 공유","2, 이온","2, 금속","4, 이온",3
KSAT_2023_11_수능_화학Ⅱ,2,"[MultiModal] 다음은 화합물 (가)~(다)에 대한 자료이다.
○ 액체 상태에서 (가) 분자 사이에 (가) 결합이 존재한다.
○ 액체 상태에서 분자 사이에 분산력이 존재하는 화합물은 모두 (나) 가지이다.
다음 중 (가)와 (나)으로 가장 적절한 것은?","금속, 2","공유, 2","수소, 2","금속, 3","수소, 3",5
KSAT_2023_11_수능_화학Ⅱ,4,"[MultiModal] 다음은 A(g)로부터 B(g)가 생성되는 반응의 화학 반응식과 반응 속도식이다. k는 반응 속도 상수이다.
A(g) →2B(g) v = k[A]
표는 온도 T에서 3개의 강철 용기에 A(g)를 각각 넣고 반응시킨 실험(가)~(다)에 대한 자료이다.
다음 중 (다)에서 첨가한 X(s)의 종류(가)와 k₁, k₂의 크기 비교(나)로 가장 적절한 것은? (단, 초기 농도와 촉매의 첨가를 제외한 반응 조건은 동일하다.)","부촉매, k₁=k₂","부촉매, k₁>k₂","부촉매, k₁<k₂","정촉매, k₁=k₂","정촉매, k₁>k₂",4
KSAT_2023_11_수능_화학Ⅱ,6,"다음은 25℃, 1 atm에서 4가지 열화학 반응식이다.
C₂H₅OH(l) → C₂H₄(g) + H₂O(l) ΔH = a kJ
C₂H₅OH(l) → C₂H₅OH(g) ΔH = 42 kJ
H₂O(l) → H₂O(g) ΔH = 44 kJ
C₂H₅OH(g) → C₂H₄(g) + H₂O(g) ΔH = x kJ
이 자료로부터 구한 x는? [3점]",a-86,a-2,a,a+2,a+86,4
KSAT_2023_11_수능_화학Ⅱ,8,"표는 A(aq) (가)와 (나)의 퍼센트 농도에 따른 증기 압력 내림 자료이다. 물의 증기 압력은 t₁℃와 t₂℃에서 각각 81 mmHg와 118 mmHg이다.
x는? (단, 물과 A의 화학식량은 각각 18, 60이다. A는 비휘발성, 비전해질이고, 수용액은 라울 법칙을 따른다.) [3점]",6,8,10,12,14,2
KSAT_2023_11_수능_화학Ⅱ,9,"[MultiModal] 그림은 25℃, 1 atm에서 3가지 물질의 생성 엔탈피를 나타낸 것이다. 25℃, 1atm에서 이 자료로부터 구한 C-H의 결합 에너지는 x kJ/mol이다.
x는?",-a+4b+c,-a+2b+c,-a+2b-c,a+4b+c,a+2b+c,1
KSAT_2023_11_수능_화학Ⅱ,10,"다음은 A(g)로부터 B(g)가, C(g)로부터 D(g)가 생성되는 반응의 화학 반응식과 반응 속도식이다. k와 2k는 온도 T에서의 반응 속도 상수이다.
A(g) → B(g) v = k[A]
C(g) → 2D(g) v = 2k[C]
실험 (가)는 V L 강철 용기에 A(g)를, 실험 (나)는 V L 강철 용기에 C(g)를 넣고 온도 T에서 반응시킨 것이다. 표는 반응 시간에 따른 순간 반응 속도를 나타낸 것이다.
(나)에서 0~2t 동안 C(g)의 평균 반응 속도 분의 (가)에서 0~2t 동안 A(g)의 평균 반응 속도는? (단, 온도는 T로 일정하다.) [3점]",1,5/2,3/2,5/4,3,2
KSAT_2023_11_수능_화학Ⅱ,14,"표는 실린더 (가)~(다)에 들어 있는 기체에 대한 자료이다. 실린더 속 전체 기체의 압력은 (가)~(다)에서 각각 P atm으로 같다.
x는? (단, A와 B는 반응하지 않는다.) [3점]",16,20,24,30,36,5
KSAT_2023_11_수능_화학Ⅱ,16,"다음은 A(g)로부터 B(g)와 C(g)가 생성되는 반응의 화학 반응식과 반응 속도식이다. k는 반응 속도 상수이다.
2A(g) →2B(g) + C(g) v = k[A]
표는 부피가 같은 2개의 강철 용기에 물질의 종류와 양을 달리하여 넣고 반응시킨 실험 (가)와 (나)에 대한 자료이다. (가)와 (나)의 온도는 각각 T₁과 T₂로 일정하다.
(가)에서 t=1 min일 때 A(g)의 질량(g) / (가)에서 t=3 min일 때 B(g)의 질량(g) =3이다.
(나)에서 t = 4 min일 때 C(g)의 질량(g) / (가)에서 t=3 min일 때 B(g)의 질량(g) 은? (단, 역반응은 일어나지 않는다.) [3점]",1/2,1,2/3,4/3,5/3,1
KSAT_2023_11_수능_화학Ⅱ,19,"다음은 A(g)와 D(g)가 각각 분해되는 반응의 화학 반응식과 반응 속도식을 나타낸 것이다. k₁과 k₂는 반응 속도 상수이다.
2A(g) → 4B(g) + C(g) v = k₁[A]
2D(g) → 2E(g) + C(g) v = k₂[D]
그림은 서로 다른 온도 T₁과 T₂에서 강철 용기 (가)와 (나)의 초기 상태를 나타낸 것이다. 표는 (가)와 (나)에서 반응이 진행될 때, 반응 시간에 따른 C(g)의 부분 압력 / 전체 기체의 압력 을 나타낸 것이다. 2t일 때 C(g)의 질량(g)은 (가)에서가 (나)에서의 2배이다.
(가)에서 3t일 때 B(g)의 양(mol) / (나)에서 3t일 때 E(g)의 양(mol) 은? (단, 온도는 각각 T₁과 T₂로 일정하고, 역반응은 일어나지 않는다.)",1/20,1/15,1/10,1/7,1/5,5
KSAT_2024_04_고3_화학Ⅱ,2,"다음은 실생활에서 일어나는 현상에 대한 선생님과 학생의 대화이다.
선생님: 수영장 물속에 있다가 물 밖으로 나오면 추위를 느낍니다. 이는 몸에 묻어 있는 물이 기화하는 반응이 일어날 때, 물이 몸의 열을 흡수하기 때문입니다.
학생: 반응이 일어날 때 항상 주위로부터 열을 흡수하나요?
선생님: 꼭 그렇지는 않아요. (가)은 반응이 일어날 때 주위로 열을 방출합니다.
다음 중의 엔탈피 변화(△H)의 부호와 (가)로 가장 적절한 것은?","ΔH: -, (가): 물이 어는 반응","ΔH: +, (가): 물이 어는 반응","ΔH: -, (가): 얼음이 녹는 반응","ΔH: +, (가): 얼음이 녹는 반응","ΔH: -, (가): 숯이 연소되는 반응",2
KSAT_2024_04_고3_화학Ⅱ,8,"표는 용기 (가)와 (나)에 들어 있는 기체에 대한 자료이다. 분자량은 Y가 X의 5배이다.
깊은? (단, X와 Y는 반응하지 않는다.) [3점]",2/5,3/5,3/4,7/3,8/3,2
KSAT_2024_04_고3_화학Ⅱ,11,"표는 t℃에서 A(aq)에 대한 자료이다. t℃에서 물의 증기 압력은 62 mmHg이고, 물의 분자량은 18이다.
A의 화학식량은? (단, A는 비휘발성, 비전해질이고, 수용액은 라울 법칙을 따른다.) [3점]",30,60,90,100,180,2
KSAT_2024_04_고3_화학Ⅱ,14,"x% A(aq) 10g을 물로 희석하여 만든 A(aq) 1000g의 농도는 50 ppm이다.
x는? (단, A는 비휘발성이다.)",0.005,0.05,0.5,5,50,3
KSAT_2024_04_고3_화학Ⅱ,19,"다음은 25℃, 1 atm에서 OF₂(g)와 O₂(g)가 반응하여 O₂F₂(g)가 생성되는 반응의 열화학 반응식과 2가지 물질의 구조식을 나타낸 것이다. 25℃, 1 atm에서 O(g)의 생성 엔탈피(△H)는 a kJ/mol이다.
2OF2(g) + O2(g) → 2O2F2(g)  ∆H = x kJ
이 자료로부터 구한 0-0의 결합 에너지(kJ/mol)는? (단, 25℃, 1 atm에서 O₂(g)의 생성 엔탈피는 0이다.) [3점]",(2a-x)/2,(2a+x)/2,(2a+x)/3,(a+2x)/4,(a-2x)/4,1
KSAT_2022_06_고3_물리학Ⅰ,1,"[MultiModal] 그림 A, B, C는 자기장을 활용한 장치의 예를 나타낸 것이다. 전자기 유도 현상을 활용한 예만을 있는 대로 고른 것은?",A,C,"A, B","B, C","A, B, C",5
KSAT_2022_06_고3_물리학Ⅰ,2,"[MultiModal] 그림은 자성체에 대해 학생 A, B, C가 대화하는 모습을 나타낸 것이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","B, C","A, B, C",1
KSAT_2022_06_고3_물리학Ⅰ,9,"[MultiModal] 그림 (가)는 수평면에서 질량이 각각 2kg, 3kg인 물체 A, B가 각각 6m/s, 3m/s의 속력으로 등속도 운동하는 모습을 나타낸 것이다. 그림 (나)는 A와 B가 충돌하는 동안 A가 B에 작용한 힘의 크기를 시간에 따라 나타낸 것이다. 곡선과 시간 축이 만드는 면적은 6N⋅s이다. 충돌 후, 등속도 운동하는 A, B의 속력을 각각 vA, vB라 할 때, vB/vA는? (단, A와 B는 동일 직선상에서 운동한다.)",4/3,3/2,2,4/2,5/2,3
KSAT_2022_06_고3_물리학Ⅰ,10,[MultiModal] 그림은 시간 t=0일 때 2m/s의 속력으로 x축과 나란하게 진행하는 파동의 변위를 위치 x에 따라 나타낸 것이다. x=7m에서 파동의 변위를 t에 따라 나타낸 것으로 가장 적절한 것은?,1번 이미지,2번 이미지,3번 이미지,4번 이미지,5번 이미지,1
KSAT_2022_06_고3_물리학Ⅰ,13,"[MultiModal] 그림과 같이 수평면의 일직선상에서 물체 A, B가 각각 속력 4v, v로 등속도 운동하고 물체 C는 정지해 있다. A와 B는 충돌하여 한 덩어리가 되어 속력 3v로 등속도 운동한다. 한 덩어리가 된 A, B와 C는 충돌하여 한 덩어리가 되어 속력 v로 등속도 운동한다. B, C의 질량을 각각 mB, mC라 할 때, mC/mB는?",2/4,3/5,4/6,5/7,13/1,4
KSAT_2022_06_고3_물리학Ⅰ,14,"[MultiModal] 그림 (가)는 물체 A, B, C를 실로 연결하여 수평면의 점 p에서 B를 가만히 놓아 물체가 등가속도 운동하는 모습을, (나)는 (가)의 B가 점 q를 지날 때부터 점 r를 지날 때까지 운동 방향과 반대 방향으로 크기가 mg인 힘을 받아 물체가 등가속도 운동하는 모습을 나타낸 것이다. p와 q 사이, q와 r 사이의 거리는 같고, B가 q, r를 지날 때 속력은 각각 4v, 5v이다. A, B, C의 질량은 각각 m, m, M이다. M은? (단, 중력 가속도는 g이고, 물체의 크기, 실의 질량, 모든 마찰은 무시한다.)",(1/4)m,(7/2)m,(11/15)m,(5/3)m,(2/5)m,3
KSAT_2024_03_고3_화학Ⅰ,10,"표는 원소 X~Z로 구성된 분자 (가)~(라)에 대한 자료이고, 그림은 주사위의 전개도를 나타낸 것이다. X~Z는 각각 C, O, F 중 하나이고, (가)~(라)에서 모든 원자는 옥텟 규칙을 만족한다.
[MultiModal]
(가)~(라)를 (비공유 전자쌍 수 / 공유 전자쌍 수)와 같은 수의 눈이 그려진 주사위의 면에 대응시킬 때, 서로 마주 보는 면에 대응되는 두 분자로 옳은 것은?",(가)와 (나),(가)와 (라),(나)와 (다),(나)와 (라),(다)와 (라),2
KSAT_2024_03_고3_화학Ⅰ,11,"다음은 아세트산(CH₃COOH) 수용액 A 100g에 들어 있는 CH₃COOH의 질량을 구하기 위한 중화 적정 실험이다.
[실험 과정]
(가) 수용액 A 100g에 물을 넣어 500mL 수용액 B를 만든다.
(나) 수용액 B 10mL를 삼각 플라스크에 넣고 페놀프탈레인 용액을 2~3방울 떨어뜨린다.
(다) (나)의 수용액에 0.2M NaOH(aq)을 가하면서 삼각 플라스크를 잘 흔들어 주고, 혼합 용액 전체가 붉은색으로 변하는 순간까지 넣어 준 NaOH(aq)의 부피(V)를 측정한다.
[MultiModal]
[실험 결과]
○ V: 20 mL
○ 수용액 A 100g에 들어 있는 CH₃COOH의 질량: x g
x는? (단, CH₃COOH의 분자량은 60이고, 온도는 일정하다.)",3,6,9,12,15,4
KSAT_2024_03_고3_화학Ⅰ,12,"표는 t℃에서 수용액 (가)~(다)에 대한 자료이다.
[MultiModal]
Y의 분자량 / X의 분자량는?",1/15,2/15,3/15,4/15,5/15,5
KSAT_2024_03_고3_화학Ⅰ,19,"표는 aM HCl(aq), bM NaOH(aq), cM X(OH)₂(aq)의 부피를 달리하여 혼합한 용액 (가)~(다)에 대한 자료이다. 수용액에서 X(OH)₂는 X²⁺과 OH⁻으로 모두 이온화된다.
[MultiModal]
b + c / a × X는? (단, 혼합 용액의 부피는 혼합 전 각 용액의 부피의 합과 같고, 물의 자동 이온화는 무시하며, Cl⁻, Na⁺, X²⁺은 반응하지 않는다.)",1/3,3/2,3,5/4,5/2,1
KSAT_2024_03_고3_화학Ⅰ,20,"다음은 A(g)와 B(g)가 반응하여 C(g)를 생성하는 반응의 화학 반응식이다.
aA(g) + B(g) → 2C(g) (a는 반응 계수)
표는 실린더에 A(g)와 B(g)를 넣고 반응을 완결시킨 실험 (가)와 (나)에 대한 자료이다. (나)에서 A(g)가 모두 반응하였다.
[MultiModal]
C의 분자량 / B의 분자량은? (단, 실린더 속 기체의 온도와 압력은 일정하다.)",15/8,23/8,23/4,15/4,15/2,2
KSAT_2023_11_수능_생명과학Ⅱ,20,"다음은 동물 종 P의 두 집단 I과 II에 대한 자료이다. ○ I과 II는 각각 하디바인베르크 평형이 유지되는 집단이며, I과 II를 구성하는 개체 수는 각각 2N과 3N 중 하나이다. ○ P의 유전 형질 (가)와 (나)를 결정하는 유전자는 서로 다른 상염색체에 있다. ○ (가)는 대립유전자 A와 a에 의해, (나)는 대립유전자 B와 b에 의해 결정된다. A는 a에 대해, B는 b에 대해 각각 완전 우성이다. ○ A를 가진 개체들을 합쳐서 구한 a의 빈도는 I에서 5/7 이고, II에서 1/2 이다. I에서 A의 빈도와 II에서 B의 빈도는 같다. ○ I에서 B를 가진 개체 수 / 전체 개체 수 = 7/15 이다. ○ I에서 (가)가 발현된 개체 수 / 전체 개체 수 = 3/8 이다. ○ II에서 (나)가 발현된 개체 수 / 전체 개체 수 = 3/4 이다. I에서 (나)가 발현된 개체 수는? [3점]",1/16 N,3/16 N,1/4 N,5/16 N,1/2 N,5
KSAT_2024_10_고3_물리학Ⅰ,4,"[MultiModal] 그림은 전자선과 X선을 얇은 금속박에 각각 비추었을 때 나타나는 회절 무늬에 대해 학생 A, B, C가 대화하는 모습을 나타낸 것이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","A, C","B, C",4
KSAT_2024_10_고3_물리학Ⅰ,7,"[MultiModal] 그림 (가), (나)는 마찰이 없는 수평면에서 등속도 운동하던 물체 A, B가 동일한 용수철을 원래 길이에서 각각 d, 2d만큼 압축시켜 정지한 순간의 모습을 나타낸 것이다. A, B의 질량은 각각 m, 4m이고, A, B가 정지할 때까지 용수철로부터 받은 충격량의 크기는 각각 4, 4이다. 부는? (단, 용수철의 질량, 물체의 크기는 무시한다.)",1,2,4,8,16,3
KSAT_2024_10_고3_물리학Ⅰ,10,"[MultiModal] 그림 (가)는 저울 위에 놓인 무게가 5N인 ㄷ자형 나무 상자와 무게가 각각 3N, 2N인 자석 A, B가 실로 연결되어 정지해 있는 모습을 나타낸 것이다. 그림 (나)는 (가)의 상자가 90° 회전한 상태로 B는 상자에, A는 스탠드에 실로 연결되어 정지해 있는 모습을 나타낸 것이다. (가)와 (나)에서 A와 B 사이에 작용하는 자기력의 크기는 같고, (가)에서 실이 A를 당기는 힘의 크기는 8N이다. (가)와 (나)에서 저울의 측정값은? (단, A, B는 동일 연직선 상에 있고, 실의 질량은 무시하며, 자기력은 A와 B 사이에서만 작용한다.)","10 N, 2 N","10 N, 3 N","10 N, 7 N","5 N, 3 N","5 N, 5 N",1
KSAT_2024_10_고3_물리학Ⅰ,16,"[MultiModal] 그림 (가), (나)는 마찰이 없는 수평면에서 속력 v로 등속도 운동하던 물체 A, C가 각각 정지해 있던 물체 B, D와 충돌 후 한 덩어리가 되어 운동하는 모습을 나타낸 것이다. 각각의 충돌 과정에서 받은 충격량의 크기는 B가 C의 3배이다. B와 C의 질량은 같고, 충돌 후 속력은 B가 C의 2배이다. A, D의 질량을 각각 mA, mp라고 할 때, MD/MA는?",2/3,3/2,4/5,5/6,6/5,2
KSAT_2024_10_고3_물리학Ⅰ,20,"[MultiModal] 그림은 물체 A, B, C가 실 p, q, r로 연결되어 정지해 있는 모습을 나타낸 것으로, q가 B에 작용하는 힘의 크기는 r이 C에 작용하는 힘의 크기의 3/2배이다. r을 끊으면 A, B, C가 등가속도 운동을 하다가 B가 수평면과 나란한 평면 위의 점 O를 지나는 순간 p가 끊어진다. 이후 A, B는 등가속도 운동을 하며, 가속도의 크기는 A가 B의 2배이다. r이 끊어진 순간부터 B가 O에 다시 돌아올 때까지 걸린 시간은 t이다. A, C의 질량은 각각 6m, m이다. p가 끊어진 순간 C의 속력은? (단, 중력 가속도는 g이고, 물체는 동일 연직면상에서 운동하며, 물체의 크기, 실의 질량, 모든 마찰은 무시한다.)",1/9gt0,1/11gt0,1/13gt0,1/15gt0,1/17gt0,3
KSAT_2023_06_고3_지구과학Ⅰ,1,"[MultiModal] 다음은 판 구조론이 정립되는 과정에서 등장한 이론에 대하여 학생 A, B, C가 나눈 대화를 나타낸 것이다. ㉠과 ㉡은 각각 대륙이동설과 해양저 확장설 중 하나이다.
이론 내용
㉠ 과거에 하나로 모여 있던 초대륙 판게아가 분리되고 이동하여 현재와 같은 수륙 분포가 되었다.
㉡ 해령을 축으로 해양 지각이 생성되고 양쪽으로 멀어짐에 따라 해양저가 확장된다.
학생 A: ㉡은 해양저 확장설에 해당해.
학생 B: ㉠을 제시한 베게너는 대륙을 움직이는 힘을 맨틀 대류로 설명했어.
학생 C: 해령에서 멀어질수록 해양 지각의 연령이 증가하는 것은 ㉡의 증거가 될 수 있어.
제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","B, C","A, B, C",4
